62, 64, 70, Dolly Parton,   Here You Come Again,   https://i.scdn.co/image/133c75398506605cffbb042133325fda4e73886e
56, 69, 73, Waylon Jennings,   What Goes Around Comes Around,   https://i.scdn.co/image/2e12ce29e0030457e684750d535c5461cc4b9438
60, 79, 94, Merle Haggard,   Mama Tried/ Pride In What I Am,   https://i.scdn.co/image/c1806bf848ba966020442a653f893c7ec1470eca
46, 85, 80, Toby Keith,   Drinks After Work (Deluxe Edition),   https://i.scdn.co/image/115e4ddad735555bb732d74742b21e6978d4d2d5
62, 107, 105, Dolly Parton,   Just Because I'm A Woman,   https://i.scdn.co/image/745273cf1de5ce1ef52b4d3349ec24c5a1c04dc5
62, 107, 105, Dolly Parton,   Just Because I'm A Woman,   https://i.scdn.co/image/745273cf1de5ce1ef52b4d3349ec24c5a1c04dc5
89, 119, 120, Willie Nelson,   The Classic Christmas Album,   https://i.scdn.co/image/9b764ec0fbd65342adbc46285a1092b215d03ccd
79, 117, 97, Merle Haggard,   Merle Haggard's Christmas Present,   https://i.scdn.co/image/af4ff1b43fbb1458070b40c6e35382c54fdd88af
93, 99, 106, Chris Young,   Neon,   https://i.scdn.co/image/758dcb63f00d6669a3306bfe51f06681310c8de5
93, 106, 109, Jerrod Niemann,   Judge Jerrod & The Hung Jury,   https://i.scdn.co/image/a55740af034ec6a9cac38e17f5652221e84961a0
85, 107, 106, Merle Haggard,   Merle Haggard: The Collection,   https://i.scdn.co/image/80b93566e7bd4cd98029ac473e10c90fb03e720c
90, 108, 113, Waylon Jennings,   Leavin' Town,   https://i.scdn.co/image/bea2d7400f04a67bbf34e266e467fb10337cd2b2
72, 101, 113, Kenny Chesney,   Best Of,   https://i.scdn.co/image/8cce49b2c780893d7c9110ab23b8f031da656d27
74, 84, 99, Brad Paisley,   Love and War,   https://i.scdn.co/image/254514e85e68ef045f0cdb4f008e48a543c41263
75, 84, 96, Waylon Jennings,   Ultimate Waylon Jennings,   https://i.scdn.co/image/59a88c210aada906f4f2c71c3de4f5a32adeaf1e
78, 79, 108, Vince Gill,   Turn Me Loose,   https://i.scdn.co/image/b24105d523fd016004d725c7e3ac24a4304ca549
74, 79, 97, Lady Antebellum,   747 - Commentary,   https://i.scdn.co/image/4264b742e09865de4e5dafa32c3dd0af2325b1e4
80, 84, 102, Lady Antebellum,   747 (Deluxe),   https://i.scdn.co/image/6d9a46322c688d537795ba814e448ae1ac5ac0c7
83, 87, 97, Thomas Rhett,   Tangled Up (Deluxe),   https://i.scdn.co/image/11b9b63a3a7eea77b35edbbfc82cd81c0848acd9
83, 87, 97, Thomas Rhett,   Tangled Up (Deluxe),   https://i.scdn.co/image/11b9b63a3a7eea77b35edbbfc82cd81c0848acd9
84, 88, 103, Kenny Chesney,   Live in No Shoes Nation,   https://i.scdn.co/image/b0ffa678776e35c0e9bd73d4ef06f99240f0e02c
88, 93, 111, Lady Antebellum,   747 (International Deluxe Edition),   https://i.scdn.co/image/bdc237f68d4a9dd2bd13a0defbe3b186b0bb9616
95, 92, 111, Brooks & Dunn,   Tight Rope,   https://i.scdn.co/image/5d916a9ffb31f66b67e00816e1d446d5d6c68b2e
83, 80, 117, Merle Haggard,   Merle Haggard ''the Number 1's,   https://i.scdn.co/image/97f4334e7eaffec25d143e16999783f972917555
85, 95, 112, Merle Haggard,   Hurtin',   https://i.scdn.co/image/b7df003c52f3c28c9615322e98ea3d2a54bb3b7e
110, 93, 117, Reba McEntire,   Behind The Scene,   https://i.scdn.co/image/9a4320850a7551ae25bb70841257f9205f750e25
96, 87, 101, Russell Dickerson,   Die To Live,   https://i.scdn.co/image/28debf7004fa0ea236068f79cd3307d138d557de
114, 93, 99, Merle Haggard,   I'm Always On A Mountain When I Fall,   https://i.scdn.co/image/bb110a2181a753ec0a57cabfd623abd7b4bd5339
127, 92, 116, George Jones,   By Request,   https://i.scdn.co/image/ef3339a5b089e898d6e7173dfdc6b21ca7ae7e5a
