Metallica,  Master Of Puppets (Remastered), metal_42.jpeg,  https://i.scdn.co/image/c16d6471e5e1a17a2c9fe9ba6f490ea290c31a6f, 112, 85, 70, #705546 
Metallica,  Master Of Puppets, metal_43.jpeg,  https://i.scdn.co/image/5bc8f5add5aa42632fdc5f66cf30cfde6bfd1025, 84, 89, 114, #545972 
Metallica,  Master of Puppets (Remastered), metal_44.jpeg,  https://i.scdn.co/image/358a2fb145a535539c39a9f317541248bd173ac4, 79, 88, 107, #4f586b 
Metallica,  Ride The Lightning (Deluxe / Remastered), metal_45.jpeg,  https://i.scdn.co/image/cd09b8b2c80f59a4159c2a34e1ec8ed0b18ee2d6, 85, 90, 113, #555a71 
Metallica,  Ride The Lightning (Deluxe / Remastered), metal_46.jpeg,  https://i.scdn.co/image/5f266bde27c766ea4925dde609c6b9db4aabb44e, 85, 90, 113, #555a71 
Metallica,  Ride The Lightning (Deluxe Remaster), metal_47.jpeg,  https://i.scdn.co/image/b56eb8fcc026c03907cc58b412435348738c48df, 84, 89, 114, #545972 
Metallica,  Ride The Lightning (Remastered), metal_48.jpeg,  https://i.scdn.co/image/5f266bde27c766ea4925dde609c6b9db4aabb44e, 85, 90, 113, #555a71 
Metallica,  Ride The Lightning (Remastered), metal_49.jpeg,  https://i.scdn.co/image/cd09b8b2c80f59a4159c2a34e1ec8ed0b18ee2d6, 84, 89, 114, #545972 
Metallica,  Ride The Lightning (Remastered), metal_50.jpeg,  https://i.scdn.co/image/b56eb8fcc026c03907cc58b412435348738c48df, 41, 42, 46, #292a2e 
Metallica,  Kill 'Em All (Deluxe Remaster), metal_51.jpeg,  https://i.scdn.co/image/f968547e906c0a2b0916b78ac68f42edb3a2d71e, 36, 36, 40, #242428 
Metallica,  Kill 'Em All (Deluxe / Remastered), metal_52.jpeg,  https://i.scdn.co/image/3dec3d3474b257d0f07b57e017f72015e719f8b0, 37, 36, 40, #252428 
Metallica,  Kill 'Em All (Deluxe / Remastered), metal_53.jpeg,  https://i.scdn.co/image/f84d460f16a8e2f113ef041c7142025a797f3930, 36, 36, 40, #242428 
Metallica,  Kill 'Em All (Remastered), metal_54.jpeg,  https://i.scdn.co/image/f84d460f16a8e2f113ef041c7142025a797f3930, 36, 36, 40, #242428 
Metallica,  Kill 'Em All (Remastered), metal_55.jpeg,  https://i.scdn.co/image/3dec3d3474b257d0f07b57e017f72015e719f8b0, 31, 23, 22, #1f1716 
Metallica,  Kill 'Em All (Remastered), metal_56.jpeg,  https://i.scdn.co/image/f968547e906c0a2b0916b78ac68f42edb3a2d71e, 29, 19, 18, #1d1312 
Slayer,  Repentless, metal_57.jpeg,  https://i.scdn.co/image/980c1498cfd89daa5379e523a68c45be2e898419, 27, 16, 16, #1b1010 
Slayer,  Repentless, metal_58.jpeg,  https://i.scdn.co/image/ec278aa4b347958c37bbdfb428e70484527b4847, 29, 19, 18, #1d1312 
Slayer,  Repentless, metal_59.jpeg,  https://i.scdn.co/image/dd5a5493a7828c4933c79942730bdb8b90b9d1a6, 29, 19, 18, #1d1312 
Slayer,  Repentless, metal_60.jpeg,  https://i.scdn.co/image/df2221b3a4a7b2f0e14138172caaa6319e37e6ee, 29, 19, 18, #1d1312 
Slayer,  Repentless, metal_61.jpeg,  https://i.scdn.co/image/3cf3437f430d9b8b9c54834b59f997caca8666f1, 123, 82, 49, #7b5231 
Slayer,  World Painted Blood, metal_62.jpeg,  https://i.scdn.co/image/469883fdf8f12a2936d8bc7972684c9885deaa4f, 126, 81, 44, #7e512c 
Slayer,  World Painted Blood, metal_63.jpeg,  https://i.scdn.co/image/26f3fa1c400c9faf01c95593099fde7d3edd0e1b, 126, 81, 44, #7e512c 
Slayer,  Christ Illusion, metal_64.jpeg,  https://i.scdn.co/image/227e097cbdaa87e80d410bd41e1aada1d486f9a1, 126, 81, 44, #7e512c 
Slayer,  Christ Illusion, metal_65.jpeg,  https://i.scdn.co/image/557c157607aa45f715abf125a8d473838acbbe24, 126, 81, 44, #7e512c 
Slayer,  Soundtrack To The Apocalypse, metal_66.jpeg,  https://i.scdn.co/image/2b8410c271e128a8b6e80d2293ed74addcc7e5f7, 126, 81, 44, #7e512c 
Slayer,  Soundtrack To The Apocalypse, metal_67.jpeg,  https://i.scdn.co/image/8d03f9e08d991ba20348aa507d56bb98ca33ff1f, 80, 73, 77, #50494d 
Slayer,  Soundtrack To The Apocalypse (Deluxe Version), metal_68.jpeg,  https://i.scdn.co/image/8d03f9e08d991ba20348aa507d56bb98ca33ff1f, 85, 75, 82, #554b52 
Slayer,  Soundtrack To The Apocalypse (Deluxe Version), metal_69.jpeg,  https://i.scdn.co/image/2b8410c271e128a8b6e80d2293ed74addcc7e5f7, 84, 75, 81, #544b51 
Slayer,  God Hates Us All, metal_70.jpeg,  https://i.scdn.co/image/3e3c9188aebfb71146fd2f94fcce0f2fe9404e51, 84, 75, 82, #544b52 
Slayer,  God Hates Us All, metal_71.jpeg,  https://i.scdn.co/image/32e470274127734bb3b161fa550527a7dea830fc, 44, 40, 37, #2c2825 
Slayer,  Diabolus In Musica, metal_72.jpeg,  https://i.scdn.co/image/9eaea392693836f2555c2afa8e02b45bc2b05bd7, 47, 41, 37, #2f2925 
Slayer,  Diabolus In Musica, metal_73.jpeg,  https://i.scdn.co/image/356167faf6ff250ded59b0c862abce7e44581525, 47, 42, 38, #2f2a26 
Slayer,  Undisputed Attitude, metal_74.jpeg,  https://i.scdn.co/image/61c189be6a767789c9feac6cc0b8502c6bf2bfe2, 47, 42, 38, #2f2a26 
Slayer,  Undisputed Attitude, metal_75.jpeg,  https://i.scdn.co/image/d1f13e7f58e6a8d3b9f62313483a21b087226a81, 47, 42, 38, #2f2a26 
Slayer,  Divine Intervention, metal_76.jpeg,  https://i.scdn.co/image/b8f6b255d1a45f5dde97b46d4dd9077fb8939557, 107, 68, 69, #6b4445 
Slayer,  Divine Intervention, metal_77.jpeg,  https://i.scdn.co/image/be4aa0cbf62ca0e2480b0ac04371c3bf40de6f5f, 101, 68, 66, #654442 
Slayer,  Divine Intervention, metal_78.jpeg,  https://i.scdn.co/image/a2eb04d93e8db86d426d5761455c024719e07f6e, 107, 85, 80, #6b5550 
Slayer,  Live: Decade Of Aggression, metal_79.jpeg,  https://i.scdn.co/image/bc0c6b4dbe09dbed0466bb7340d86af35307abdf, 107, 68, 69, #6b4445 
Slayer,  Live: Decade Of Aggression, metal_80.jpeg,  https://i.scdn.co/image/637d820fc217d1e131b5ef9cfee8a69e46ce40a3, 107, 68, 69, #6b4445 
Slayer,  Live: Decade Of Aggression, metal_81.jpeg,  https://i.scdn.co/image/bc0c6b4dbe09dbed0466bb7340d86af35307abdf, 124, 134, 156, #7c869c 
Slayer,  Seasons In The Abyss, metal_82.jpeg,  https://i.scdn.co/image/7fdb431c149f2feecc14c21b8f1254bf7cc57922, 132, 138, 166, #848aa6 
Slayer,  Seasons In The Abyss, metal_83.jpeg,  https://i.scdn.co/image/bec60677747b08ceec5ff786d2e4863e32012c9f, 132, 138, 166, #848aa6 
Slayer,  South Of Heaven, metal_84.jpeg,  https://i.scdn.co/image/5c71b2cb04211737cb900483003e48dd140b77bf, 132, 138, 166, #848aa6 
Slayer,  South Of Heaven, metal_85.jpeg,  https://i.scdn.co/image/6e39979853fc97b2ee237fa7fa07b7d6ab3a333c, 132, 138, 166, #848aa6 
Slayer,  Reign In Blood (Expanded), metal_86.jpeg,  https://i.scdn.co/image/18c6fef08f5729a6837551fae473d8f52b9eeb1e, 132, 82, 63, #84523f 
Slayer,  Reign In Blood, metal_87.jpeg,  https://i.scdn.co/image/5fe7c69bdeeaf8046eb6ec6e43e4d1abef45dad3, 127, 78, 62, #7f4e3e 
Slayer,  Reign In Blood (Expanded), metal_88.jpeg,  https://i.scdn.co/image/ae67fa6abf93bce85479566effb3ddea6732a284, 127, 78, 62, #7f4e3e 
Slayer,  Hell Awaits, metal_89.jpeg,  https://i.scdn.co/image/e6b8766fab7e4db803def0d29af1aaf5f9b987e2, 136, 80, 62, #88503e 
Slayer,  Live Undead / Haunting the Chapel, metal_90.jpeg,  https://i.scdn.co/image/8e9f6c9a0a30faa241372be5afdc39cc0da9869f, 136, 80, 62, #88503e 
Slayer,  Show No Mercy, metal_91.jpeg,  https://i.scdn.co/image/1ce13d9a16e2b00060c7254a37f36f6419e3f4c9, 136, 80, 62, #88503e 
Megadeth,  Dystopia (Deluxe Edition), metal_92.jpeg,  https://i.scdn.co/image/331ee10a3b70c1cde36b8795e58956698090954a, 136, 80, 62, #88503e 
Megadeth,  Dystopia, metal_93.jpeg,  https://i.scdn.co/image/331ee10a3b70c1cde36b8795e58956698090954a, 69, 49, 45, #45312d 
Megadeth,  Dystopia, metal_94.jpeg,  https://i.scdn.co/image/d45ca3f417cb31f3941bfacaf361377bedb6cf55, 66, 49, 45, #42312d 
Megadeth,  Countdown To Extinction: Live, metal_95.jpeg,  https://i.scdn.co/image/caba17215f0cb03a4973d80a051cdf0c4c7e2b6f, 69, 49, 45, #45312d 
